UBIGEO,VIVIENDA,Estatal,EquipoEdu,CalidadEdu,Edad
10101,50,1,3,4,16
10101,50,1,3,3,12
10203,6,1,3,3,12
10203,41,1,2,3,15
10203,41,1,3,3,9
10201,18,1,2,2,14
10201,18,1,3,3,13
10201,18,1,2,2,10
10201,18,1,2,3,13
10201,38,1,3,3,13
10201,38,1,3,3,6
10201,56,1,3,3,9
10201,135,1,2,5,9
10205,11,1,2,3,15
10205,11,1,2,3,13
10205,11,1,2,3,11
10205,53,1,3,3,13
10205,53,1,3,3,11
10205,73,1,2,2,16
10205,94,1,2,3,12
10205,94,1,3,3,10
10205,94,1,3,3,6
10205,115,1,3,3,16
10205,115,1,3,3,12
10205,115,1,3,3,9
10202,106,1,3,3,8
10109,69,1,3,4,7
10109,159,1,3,3,13
10109,161,1,2,3,15
10109,161,1,2,3,15
10109,162,1,2,3,13
10109,162,1,5,3,9
10109,163,1,5,5,17
10109,163,1,3,3,6
10609,21,1,2,3,8
10609,22,1,2,3,8
10609,23,1,4,3,12
10609,26,1,3,3,12
10609,164,1,2,3,16
10609,164,1,2,2,8
10604,24,1,3,3,14
10706,31,1,3,3,15
10706,81,1,3,3,15
10706,81,1,3,4,13
10706,81,1,2,2,10
10706,81,1,2,3,6
10706,82,1,3,5,17
10706,82,1,3,3,7
10706,84,1,4,4,17
10706,84,1,4,3,15
10706,84,1,3,3,12
10201,125,1,3,3,14
10201,125,1,3,3,6
10201,126,1,3,3,9
10201,128,1,3,3,8
10201,129,1,3,3,16
10201,129,1,3,3,15
10201,129,1,3,3,13
10201,129,1,3,3,12
10201,129,1,3,3,9
10601,78,1,3,3,9
10601,157,1,3,3,15
10601,157,1,2,3,7
10601,158,1,2,2,11
10601,159,1,3,3,13
10601,160,1,2,2,8
10502,182,1,2,3,11
10502,183,1,2,3,14
10502,183,1,2,3,7
10403,39,1,3,3,8
10403,39,1,3,3,7
10403,138,1,3,3,9
10403,138,1,3,3,7
10403,140,1,3,3,7
10403,141,1,3,3,6
10403,143,1,3,3,13
10403,144,1,3,3,11
21809,20,2,3,3,12
21809,53,2,3,3,8
21809,82,1,3,3,14
21801,18,2,3,3,13
21801,34,2,4,3,16
21801,150,2,2,2,11
21801,150,2,3,3,8
21809,35,1,3,3,10
21809,54,1,3,3,14
21809,93,1,3,3,12
21809,131,2,3,3,13
21809,170,1,3,3,16
21809,170,1,3,3,12
21806,21,1,2,3,12
21806,21,1,2,3,10
21806,43,1,3,3,8
21806,89,1,2,3,14
21806,89,1,3,3,6
21808,8,1,3,3,16
21808,28,2,3,3,16
21503,5,1,3,3,14
21503,5,1,1,3,12
21503,7,1,3,3,16
20101,61,1,2,3,7
20101,100,1,3,2,17
20101,100,1,3,3,10
21201,42,1,3,3,8
21201,122,2,3,4,13
21901,13,1,3,2,7
21901,61,1,3,3,10
21901,130,1,3,3,15
21901,176,1,2,4,14
20601,21,1,1,3,7
20901,51,1,3,4,13
20901,63,1,3,4,16
20901,63,1,3,3,12
20901,87,1,3,4,15
20901,87,1,2,3,11
20108,162,1,5,3,13
20108,162,1,3,3,11
20108,164,1,2,3,7
20601,10,1,3,3,15
20601,18,1,3,3,12
20601,20,1,3,3,6
20601,21,1,3,3,10
20601,21,1,3,3,7
20601,22,1,3,3,8
20601,24,1,2,3,13
20601,39,1,2,4,8
30101,7,1,3,3,12
30101,24,1,3,3,15
30101,24,1,3,3,12
30101,56,1,3,3,15
30101,73,1,3,2,11
30101,73,1,3,3,6
30101,1,2,3,3,12
30101,21,1,2,3,17
30101,99,1,3,3,14
30101,99,1,3,3,9
30216,3,2,3,3,7
30216,21,1,3,3,10
30216,90,1,3,3,12
30216,107,1,3,3,8
30216,107,1,3,3,6
30201,32,1,2,3,16
30201,66,1,3,3,8
30201,98,1,3,3,15
30201,98,1,3,3,12
30201,146,1,3,3,16
30201,146,1,3,3,9
30201,15,1,3,3,11
30201,30,1,3,3,10
30201,91,1,3,3,15
30201,91,1,3,3,11
30201,106,1,3,3,14
30414,270,1,3,3,15
30414,270,1,3,3,14
30414,270,1,3,3,9
30414,272,1,3,3,10
30605,27,1,3,3,13
30605,63,1,3,3,8
30415,14,1,2,3,6
30502,42,1,2,3,14
30502,42,1,3,3,11
30502,72,2,3,3,17
30502,87,1,5,2,11
30502,147,1,3,2,11
30207,157,1,3,3,13
30105,1,1,3,3,13
30105,2,1,3,3,14
30105,3,1,3,3,17
30105,4,1,2,3,13
30105,4,1,2,3,10
30105,120,1,2,2,12
30105,120,1,2,2,10
30603,22,1,3,3,14
30603,22,1,3,4,12
30603,78,1,3,3,14
30603,80,1,3,3,17
30603,80,1,3,3,6
40104,2,1,3,3,14
40104,2,1,5,3,12
40104,64,1,3,3,13
40104,85,1,4,4,16
40104,169,1,3,3,11
40104,169,1,3,3,10
40102,7,1,3,3,10
40102,7,1,3,3,7
40102,13,1,3,4,16
40102,13,1,3,3,10
40102,13,1,2,3,7
40102,19,2,3,3,9
40104,123,1,2,3,7
40112,6,2,3,3,11
40112,6,2,3,4,9
40112,99,2,3,3,13
40112,99,2,3,3,8
40129,47,2,3,3,10
40129,131,2,4,3,17
40129,131,2,3,3,12
40129,131,2,3,3,6
40129,148,1,2,3,17
40112,151,2,3,3,17
40112,151,2,3,3,15
40104,57,1,4,3,16
40104,69,2,5,3,7
40103,84,2,3,3,11
40103,109,2,3,3,17
40103,166,2,3,3,14
40103,166,2,3,3,8
40206,11,2,3,3,7
40206,29,1,3,3,7
40206,134,1,3,3,13
40701,8,1,3,2,14
40701,8,1,3,3,9
40701,26,2,5,3,15
40701,26,2,4,4,10
40108,14,1,3,3,13
40108,14,1,2,3,11
40108,55,1,2,3,6
40208,2,2,4,4,10
40208,2,2,4,4,7
40208,41,1,4,4,7
40208,151,1,3,3,11
40303,7,2,3,3,6
40303,18,1,3,3,7
40303,29,2,3,3,7
40303,40,1,3,3,15
40303,40,1,3,3,11
40303,51,1,2,3,13
40303,51,1,3,3,7
40303,63,1,3,2,7
40517,6,1,2,3,7
40517,29,1,3,3,16
40517,29,1,3,3,14
40517,29,1,3,3,12
40517,29,1,3,3,10
40517,49,1,3,3,15
40517,63,1,3,3,16
40517,63,1,2,3,10
40517,63,1,2,3,8
40517,68,1,2,3,12
40306,72,1,3,3,13
50101,10,1,3,3,13
50101,22,1,3,4,15
50101,22,1,2,3,8
50101,47,1,3,3,14
50101,47,1,3,3,12
50101,67,1,3,3,17
50101,133,2,3,3,12
50101,164,2,4,4,17
50101,164,2,4,3,9
50115,15,1,3,3,11
50115,91,1,3,3,12
50115,109,1,3,3,11
50401,30,1,3,3,11
50401,63,1,2,3,15
50401,63,1,3,3,12
50401,63,1,2,3,10
50401,63,1,3,3,7
50401,87,1,3,3,17
50401,16,2,3,3,10
50401,58,2,3,3,17
50401,58,1,3,3,6
50401,161,1,2,3,13
50408,46,1,3,4,15
50408,46,1,3,3,8
50408,149,1,3,3,15
50408,224,1,2,3,13
50408,224,1,2,3,9
50909,69,1,3,3,13
50909,69,1,3,3,10
50909,107,1,3,3,11
51002,33,1,3,2,12
51002,33,1,3,2,8
50410,202,1,3,3,15
50410,203,2,3,3,15
50410,203,1,3,3,12
50410,203,1,3,3,9
50410,203,1,3,3,8
50410,204,1,3,3,10
50410,204,1,3,3,8
50410,204,1,3,3,6
50410,205,1,3,3,16
50410,205,1,3,3,13
50410,205,1,3,3,8
50410,213,1,3,3,15
50410,213,1,3,3,12
50501,17,1,3,2,10
50501,19,1,3,4,14
50501,20,1,2,2,7
50501,129,1,3,3,17
50606,23,1,2,3,12
50606,50,1,3,3,14
50606,86,1,2,3,8
60101,1,1,3,3,11
60701,88,1,3,3,10
60701,106,1,2,3,16
60701,106,1,3,2,13
60701,140,1,3,3,12
60904,75,1,3,3,12
60904,75,1,3,3,9
60904,75,1,3,3,6
60801,17,2,3,4,15
60801,75,1,2,3,15
60801,93,1,3,3,8
60904,72,1,3,3,15
60904,161,1,3,3,8
60701,218,1,2,3,8
60701,219,1,3,2,12
60701,219,1,3,3,11
60701,219,1,3,3,11
60108,253,1,3,3,16
60108,253,1,3,3,10
60108,254,2,3,3,14
60108,254,2,3,3,9
60108,255,1,3,3,13
60108,609,1,2,3,15
60108,609,1,2,2,14
60108,610,1,3,3,14
60108,610,1,2,3,12
61309,33,1,3,3,15
61309,33,1,3,3,14
61309,63,1,3,3,13
61309,63,1,3,3,11
60415,102,1,3,3,16
60415,102,1,3,3,13
60415,212,1,3,3,17
60415,215,1,3,3,9
60415,216,1,3,3,12
60415,216,1,3,3,7
60105,21,1,3,3,7
60105,373,1,3,3,7
60105,374,1,3,3,11
60105,375,1,3,3,11
60105,375,1,3,4,7
61113,117,1,3,3,13
61113,118,1,3,3,16
61113,120,1,2,2,15
61113,120,1,3,3,6
60101,942,1,3,3,16
60101,943,1,3,3,12
60101,944,1,3,3,10
60607,46,1,3,3,12
60607,46,1,3,3,10
60607,129,1,3,3,7
60607,130,1,3,3,8
60607,134,1,3,3,10
60607,134,1,3,3,7
60901,98,1,3,3,14
60901,98,1,3,3,12
60901,244,1,3,3,17
60901,244,1,3,3,13
60901,245,1,3,2,13
60901,245,1,3,3,9
70107,62,2,3,3,17
70107,110,1,3,4,11
70107,134,2,3,3,8
70107,158,1,3,3,6
70102,10,2,4,3,13
70102,10,2,3,3,6
70102,82,2,3,3,14
70102,117,2,3,2,12
70106,18,1,3,3,15
70106,18,1,3,3,9
70106,48,1,2,2,11
70106,78,1,3,3,15
70106,78,1,3,3,10
70106,106,1,2,3,8
70106,106,1,3,3,6
70106,18,1,2,2,13
70106,40,1,3,3,14
70106,40,1,3,3,8
70106,106,2,3,3,8
70106,127,1,2,3,10
70106,18,1,3,3,14
70106,18,1,3,3,11
70106,18,1,3,4,8
70106,33,1,3,3,15
70106,47,1,3,3,16
70106,47,1,3,3,13
70106,47,1,3,3,9
70106,62,1,3,3,13
70106,120,1,3,3,14
70102,49,1,4,4,9
70102,72,2,2,3,14
70102,72,2,3,3,9
70106,93,2,1,3,14
70106,93,2,3,3,9
70106,93,2,3,3,6
70106,93,1,3,3,13
70106,131,1,3,3,16
70106,131,1,3,3,9
70106,9,1,3,3,14
70106,27,1,3,2,15
70106,44,1,3,3,13
70106,63,1,3,3,11
70106,81,1,2,2,12
70106,117,1,3,3,6
70104,1,2,4,3,10
70104,55,1,3,3,7
70104,73,1,3,3,9
70104,92,2,3,3,9
80104,36,1,3,3,13
80104,36,1,3,1,10
80104,84,1,3,3,14
80106,30,1,3,1,16
80106,48,2,3,3,9
80106,48,1,3,3,14
80106,88,1,2,3,16
80106,88,1,3,4,9
80106,107,1,3,3,10
80106,146,1,4,4,10
80108,3,1,2,3,13
80108,3,2,4,4,7
80108,43,1,3,3,17
80108,97,1,4,3,16
80106,34,2,3,3,11
80106,34,2,3,3,8
80106,73,1,4,4,17
80106,92,1,4,4,8
80106,186,2,3,3,11
80501,66,2,5,3,17
80501,66,1,3,3,16
80501,78,1,3,3,6
80501,98,1,3,3,15
81202,18,1,2,2,15
81202,38,1,3,3,7
81202,70,1,3,3,17
80403,67,1,3,3,14
80403,79,1,3,3,16
81101,208,1,3,3,15
81101,208,1,3,3,13
81101,208,1,3,3,11
81101,209,1,3,3,6
81101,210,1,3,3,10
81101,212,1,3,3,17
81101,212,1,3,3,15
81101,212,1,3,3,13
81101,212,1,3,3,10
81101,214,1,3,3,16
81101,214,1,3,3,14
81101,214,1,3,4,12
81101,214,1,3,3,10
81101,214,1,3,3,8
80701,119,1,3,4,15
80701,119,1,3,3,13
80701,120,1,3,4,6
80701,245,1,2,2,16
80701,245,1,2,3,14
80701,245,1,1,3,12
80701,246,1,2,2,11
80701,251,1,4,4,14
80701,251,1,4,4,12
80701,251,1,2,3,9
80909,30,1,2,3,17
80909,30,1,2,2,13
80909,30,1,2,3,10
80909,30,1,3,3,7
80909,66,1,2,1,16
80909,66,1,2,4,12
80909,67,1,3,3,7
81303,41,1,2,2,11
81303,42,1,2,4,8
81303,42,1,3,4,14
81303,43,1,3,2,8
81303,133,1,3,3,11
81303,133,1,3,3,7
81303,144,1,2,4,13
81303,144,1,4,3,8
81303,145,1,2,3,16
81303,146,2,3,3,7
81303,147,1,2,2,13
81303,147,1,2,3,12
81303,147,1,3,1,6
81106,25,1,3,3,17
81106,25,1,3,3,10
81106,26,1,2,1,10
81106,27,1,2,3,8
81106,28,1,1,2,9
81106,57,1,3,3,15
81106,59,1,3,3,12
81106,61,1,3,3,10
90118,11,1,3,3,13
90118,11,1,3,3,9
90118,33,1,3,3,8
90118,33,1,3,4,17
90118,45,1,3,3,12
90118,45,1,2,4,9
90118,56,1,3,3,17
90118,56,1,3,3,11
90118,100,1,3,3,8
90118,100,1,3,3,7
90301,26,1,2,3,12
90301,26,1,2,2,9
90301,72,1,3,2,17
90301,95,1,3,3,13
90301,95,1,3,3,10
90301,107,1,2,3,6
90504,5,1,3,3,16
90504,5,1,3,3,14
90504,163,1,3,3,16
90504,166,1,3,3,17
90412,20,1,1,3,16
90412,26,1,3,3,6
90412,43,1,2,3,14
90412,43,1,2,3,10
90412,43,1,3,3,7
90412,87,1,2,3,17
90412,87,1,2,3,10
90714,71,1,3,4,17
90714,73,1,3,3,17
90714,74,1,3,4,14
90208,82,1,3,3,8
90208,229,1,3,3,17
90208,229,1,3,3,9
90208,231,1,3,3,9
100101,15,1,3,4,14
100101,15,1,3,3,9
100101,31,1,3,3,10
100101,63,1,3,3,11
100101,94,1,3,3,11
100101,110,2,3,3,16
100111,94,2,3,3,8
100111,122,1,3,3,16
100101,6,1,3,3,8
100101,46,1,2,3,7
100101,79,2,4,3,12
100101,79,2,3,4,10
100102,61,2,3,3,12
100102,90,2,2,3,8
100102,119,2,3,2,9
100102,148,1,3,3,9
100102,148,1,3,3,8
100207,23,1,3,3,16
100207,23,1,3,3,13
100207,23,1,3,3,7
100207,96,1,3,3,16
100207,96,1,3,3,11
100207,134,1,3,3,14
100207,134,1,3,3,11
100207,134,1,3,3,7
100207,152,1,3,3,13
100207,152,1,2,3,7
100207,152,1,2,2,6
100601,95,2,4,3,17
100601,95,1,3,3,15
100601,115,2,2,3,10
100401,9,1,2,3,15
100401,9,1,3,3,14
100401,9,1,3,3,12
100401,9,1,3,3,10
100401,9,1,3,3,6
100401,132,2,4,4,17
100401,137,1,4,3,14
100401,137,1,3,3,11
100401,137,1,3,3,10
100105,2,1,3,3,12
100105,2,1,3,3,6
100105,41,1,2,3,12
100105,51,1,4,3,16
100105,79,1,3,3,12
100105,89,1,3,3,9
100113,6,1,3,2,8
100113,7,1,3,3,15
100113,7,1,3,3,9
100113,78,1,2,3,15
100113,78,1,3,3,6
100113,80,2,3,4,15
100113,81,1,3,3,6
100113,82,1,3,3,9
100113,83,1,3,5,8
101007,7,1,3,3,10
101007,9,1,3,3,7
101007,30,1,3,3,14
101007,30,1,3,3,10
101007,30,1,3,3,6
101007,32,1,3,3,8
101007,34,1,3,3,16
101007,34,1,3,4,13
101007,34,1,3,3,10
100507,3,1,3,3,16
100507,3,1,3,3,13
100507,4,1,3,4,9
100507,4,1,3,3,6
100507,145,1,2,3,14
100507,145,1,3,3,12
100507,145,1,3,3,9
100507,145,1,3,3,7
100507,146,1,3,3,10
100507,153,1,3,3,17
100507,153,1,3,3,15
100602,595,1,3,3,10
100602,598,1,3,3,12
100602,598,1,3,3,8
100602,600,1,3,3,12
100602,600,1,3,3,9
110102,24,2,3,3,13
110102,90,1,3,3,11
110101,9,2,3,3,12
110101,9,2,3,3,8
110101,57,2,3,3,10
110102,84,1,3,3,13
110102,84,1,3,3,12
110102,119,2,3,3,6
110102,136,1,3,3,12
110102,136,1,3,3,6
110102,152,1,3,2,15
110102,152,1,2,3,12
110102,152,1,3,3,9
110101,98,1,3,3,12
110101,7,1,3,3,17
110101,7,2,3,3,13
110101,7,2,3,3,9
110101,24,1,3,3,9
110101,24,2,3,3,7
110101,59,2,3,3,9
110101,144,1,3,3,10
110101,144,1,3,3,8
110103,28,2,3,3,15
110103,78,1,3,3,10
110103,103,2,3,3,17
110103,103,1,3,3,9
110103,154,1,3,3,13
110103,154,1,3,3,8
110103,180,1,3,3,14
110103,180,1,3,3,12
110501,25,1,3,4,16
110501,45,1,3,3,11
110501,103,1,3,3,10
110501,103,1,3,2,6
110501,123,1,3,3,9
110501,123,1,3,3,6
110508,74,2,3,3,10
110508,133,1,3,3,13
110507,8,2,4,4,17
110507,8,1,3,3,8
110507,93,1,3,3,7
110507,107,1,3,3,10
110207,129,1,3,3,14
110207,129,1,2,3,8
110108,21,2,3,3,9
110108,71,1,3,3,14
110211,28,1,2,3,8
110211,66,1,3,3,17
110211,66,1,3,4,12
110211,66,1,3,3,11
110211,85,1,2,3,16
110211,123,1,3,3,17
110211,123,1,3,3,7
110301,48,1,2,3,14
110301,48,1,3,3,9
110301,82,1,3,3,6
110504,18,1,3,3,9
110504,51,1,3,3,16
110504,51,1,3,3,14
110504,51,1,3,3,11
110504,84,1,3,3,15
110504,101,1,4,3,10
110202,14,1,3,3,15
110202,14,1,3,3,13
110202,115,1,3,3,14
110106,5,1,3,3,6
110106,6,1,2,3,8
110106,8,2,3,3,11
110106,75,1,3,3,11
110106,75,1,3,3,10
110106,76,1,3,3,13
110106,76,1,3,3,10
110106,76,1,3,3,6
120114,5,2,3,3,12
120114,73,1,3,3,16
120114,73,1,3,3,11
120114,64,1,3,4,10
120114,164,1,4,3,9
120101,88,2,3,3,17
120114,46,2,3,3,13
120114,80,2,3,4,13
120114,103,1,3,3,13
120114,103,1,3,3,13
120114,114,2,3,3,10
120125,6,2,3,4,17
120125,99,1,3,3,13
120133,1,1,3,3,8
120133,79,1,2,3,12
120213,50,1,3,4,6
120213,65,1,3,3,12
120213,96,2,3,3,8
120810,4,1,3,3,8
120701,83,1,2,3,13
120701,83,1,3,3,7
120701,98,1,3,3,8
120802,14,1,2,3,17
120802,14,1,3,3,10
120802,15,1,3,3,14
120802,16,1,2,3,12
120802,16,1,3,4,6
120424,55,2,3,3,12
120424,78,1,3,3,6
120424,100,1,3,3,13
120424,100,1,3,3,7
120124,6,1,2,3,16
120124,6,1,2,3,13
120124,7,1,3,2,8
120124,150,1,3,3,13
120124,150,1,3,3,10
120901,341,1,2,3,12
120901,341,1,2,3,9
120901,341,1,3,3,8
120901,343,2,2,2,7
120502,39,1,3,3,11
120502,41,1,3,3,13
120502,41,1,3,3,11
120502,41,1,3,3,8
120412,2,1,4,4,14
120412,2,1,3,3,8
120412,10,1,3,3,15
120412,10,1,3,3,9
130105,62,1,3,3,16
130105,62,1,3,3,11
130105,80,1,3,3,14
130105,80,1,3,3,14
130105,115,2,3,4,10
130105,115,1,3,2,8
130105,115,1,3,3,8
130101,34,2,3,3,17
130101,119,2,3,3,17
130101,119,2,3,4,11
130101,152,2,3,3,14
130101,16,2,4,3,14
130101,60,2,3,3,7
130105,27,1,2,3,16
130105,27,1,3,3,12
130105,27,1,3,3,6
130105,54,1,3,4,17
130105,54,1,3,3,7
130105,68,1,2,3,10
130105,68,1,2,3,7
130105,83,1,2,3,8
130102,16,1,3,3,17
130102,16,1,3,3,9
130102,37,1,3,3,10
130102,100,2,3,3,12
130102,120,1,3,3,17
130107,2,1,3,3,12
130107,2,1,3,3,6
130107,148,2,2,3,13
130208,4,2,3,3,10
130208,70,1,3,3,14
130208,70,1,3,3,12
130208,83,1,3,3,15
130208,83,1,3,3,7
130208,97,1,3,3,11
130104,13,1,3,3,17
130104,45,1,3,3,11
130104,45,1,3,3,17
130401,17,1,3,3,14
130401,63,1,2,3,10
131001,35,1,2,3,17
131001,35,1,3,3,15
131001,35,1,3,3,11
131001,46,1,3,3,14
131001,46,1,3,3,11
131001,46,1,3,3,9
131006,1,1,3,3,15
131006,22,1,3,3,17
131006,22,1,3,4,11
131006,60,1,3,3,9
131006,60,1,3,3,7
131006,60,1,3,3,7
131006,100,1,3,3,15
131006,100,1,3,3,8
130702,11,1,2,3,14
130702,112,1,2,3,9
130908,142,1,3,3,14
130908,142,1,3,2,6
130908,143,1,2,2,11
130908,144,1,2,3,7
130908,401,1,3,3,7
130908,403,1,3,3,8
130809,29,1,3,3,9
130809,29,1,3,3,7
130809,32,1,3,3,13
130809,32,1,3,3,7
130809,127,1,3,3,17
130809,127,1,3,3,9
130809,128,1,3,3,8
140101,58,2,3,4,12
140101,113,1,3,3,16
140101,113,1,3,3,9
140101,150,1,3,3,14
140101,150,1,3,3,11
140101,150,1,3,3,9
140101,10,1,3,3,14
140101,10,1,3,3,8
140101,38,2,3,3,11
140101,50,1,2,2,13
140101,50,1,3,2,9
140101,106,1,3,3,11
140101,106,1,3,3,8
140101,31,1,3,3,11
140101,31,1,3,3,8
140106,35,1,2,3,6
140106,62,1,3,3,8
140101,27,1,4,2,8
140101,59,2,3,3,13
140101,59,2,3,3,6
140101,89,1,3,3,12
140101,89,1,3,1,10
140101,104,1,3,4,10
140101,3,2,1,4,16
140101,3,1,1,2,14
140101,3,1,3,4,11
140101,3,1,3,3,7
140101,3,2,3,3,17
140101,3,2,4,3,12
140101,19,1,1,2,7
140101,50,1,3,3,8
140101,82,1,3,3,6
140101,82,1,3,3,16
140101,98,1,3,3,13
140101,98,1,3,3,8
140116,111,2,3,3,15
140116,111,1,3,3,9
140307,23,1,4,3,14
140307,42,2,3,3,13
140307,42,2,3,3,10
140119,87,1,3,3,13
140112,69,2,3,3,13
140112,69,1,5,3,9
140112,86,1,3,3,14
140112,86,1,3,3,8
140112,104,2,3,3,11
140112,3,2,3,3,14
140112,93,2,3,4,7
140102,23,1,3,4,8
140102,56,1,3,3,11
140102,56,1,3,3,7
140102,68,1,3,3,14
140102,68,1,3,3,12
140102,79,2,3,3,7
140106,346,1,3,3,13
140106,346,1,3,3,10
140106,347,1,3,3,10
140106,347,1,3,3,7
140106,348,1,3,3,7
140106,971,1,3,3,11
140203,97,1,3,3,11
140203,288,1,3,3,15
140203,289,1,3,3,12
140203,289,1,3,3,6
140203,291,1,3,3,11
140203,292,1,3,3,11
140203,292,1,3,3,10
140203,292,1,3,3,8
150116,7,2,3,3,7
150114,75,2,3,3,9
150117,21,2,3,3,14
150140,36,1,3,3,17
150140,36,1,3,3,15
150106,32,1,2,3,14
150106,32,1,3,3,9
150106,32,1,3,3,8
150117,63,2,3,3,10
150117,63,2,3,3,6
150143,10,1,2,2,16
150143,10,1,2,2,13
150143,28,1,3,3,16
150143,34,1,3,3,12
150143,34,1,3,3,8
150143,46,2,3,3,11
150114,75,2,3,3,12
150114,112,2,3,3,15
150132,300,1,3,3,17
150132,300,1,3,3,8
150132,386,1,3,3,9
150132,559,2,3,3,8
150132,559,2,3,3,6
150143,58,2,3,3,13
150102,41,1,1,3,10
150102,59,1,3,3,10
150102,99,2,3,3,9
150102,158,1,3,3,17
150102,158,1,3,3,10
150102,158,1,2,3,7
150136,20,2,2,3,9
150136,204,1,3,3,14
150136,204,1,3,3,9
150136,314,2,3,3,10
150132,15,2,3,3,16
150132,33,2,3,4,6
150132,84,1,5,2,8
150132,102,1,3,3,11
150132,119,2,3,3,16
150142,14,2,3,3,17
150142,29,1,3,3,11
150142,43,2,3,3,13
150142,72,2,3,3,15
150142,101,2,3,3,12
150142,101,1,2,2,6
150118,42,1,1,3,15
150118,42,1,1,1,11
150118,88,2,3,3,13
150118,88,2,3,3,11
150118,112,1,2,3,14
150118,112,1,5,4,10
150118,135,1,4,4,8
150115,6,2,3,3,16
150115,6,2,3,3,10
150115,72,1,3,3,6
150115,103,2,4,4,6
150115,152,2,3,3,12
150133,4,1,3,3,17
150133,4,1,3,3,6
150133,21,2,2,3,15
150133,95,2,3,3,15
150133,175,2,3,3,16
150133,175,2,3,3,8
150132,49,1,2,2,12
150132,58,1,3,3,17
150132,58,1,3,3,10
150132,68,1,2,3,11
150105,176,1,3,3,14
150105,176,1,3,3,12
150105,176,1,3,3,6
150106,37,1,3,3,9
150106,37,1,3,3,7
150106,53,2,3,3,16
150106,53,2,3,3,13
150143,4,1,2,3,11
150143,4,1,2,2,6
150143,15,1,3,3,8
150143,15,1,3,3,8
150143,43,1,3,3,16
150143,43,1,3,3,6
150143,72,1,2,4,17
150143,72,2,4,4,10
150143,81,1,3,3,17
150143,81,1,3,3,11
150143,81,1,3,3,7
150140,138,2,4,4,14
150140,138,2,4,4,12
150140,138,2,3,3,17
150135,15,2,3,3,9
150108,50,1,3,3,17
150108,50,1,3,3,11
150138,10,1,3,3,11
150101,24,1,3,2,9
150101,62,2,3,3,14
150101,62,2,3,3,6
150107,16,1,3,3,17
150107,16,1,3,3,8
150107,40,1,3,3,14
150107,77,2,3,3,6
150110,28,1,3,3,14
150110,28,1,3,3,14
150111,16,2,2,3,16
150111,16,2,5,3,10
150111,45,2,3,3,10
150111,59,1,2,3,13
150111,59,1,2,3,8
150111,59,1,4,4,6
150111,74,1,3,3,14
150133,4,1,3,3,9
150133,72,1,3,3,13
150133,72,1,3,3,10
150133,72,1,3,3,8
150133,72,2,5,3,9
150133,95,1,4,3,15
150133,140,2,3,3,11
150125,34,2,3,4,7
150125,102,1,3,3,11
150125,102,1,3,3,10
150108,21,1,2,2,14
150108,127,1,3,3,12
150108,127,1,3,4,8
150108,180,2,2,2,8
150108,286,2,3,3,13
150111,66,2,2,4,11
150111,66,2,2,4,10
150143,29,2,3,3,6
150143,67,1,3,3,16
150143,67,1,3,3,9
150143,67,1,3,3,7
150810,15,2,3,3,7
150810,31,1,2,3,11
150810,64,1,3,3,11
150810,97,1,2,2,13
150810,115,2,3,3,11
150204,8,1,3,4,16
150204,23,1,3,3,6
150202,37,2,3,3,11
150202,51,1,2,3,17
150202,51,1,3,4,13
150502,68,1,3,3,11
150502,68,1,2,3,7
150502,86,1,2,4,16
150502,86,1,3,3,14
150810,26,1,2,4,15
150810,34,1,2,4,13
150201,100,1,3,3,14
150201,100,1,3,3,10
150805,171,1,3,3,10
150805,218,2,3,3,16
150805,218,2,3,3,15
150805,218,1,3,3,6
150203,54,1,3,3,15
150203,54,1,3,3,8
150203,70,1,3,3,10
150505,29,1,3,3,11
150505,135,2,3,3,14
150505,156,1,3,3,16
150505,156,1,3,3,12
150505,156,1,2,2,7
150605,39,2,3,3,12
150605,39,2,3,3,9
150605,56,1,3,3,13
150605,56,1,3,3,11
150605,93,1,3,3,10
150605,111,2,3,3,17
150203,2,1,4,3,13
150203,14,1,2,3,16
150203,14,1,2,3,6
150203,28,1,3,3,16
150203,28,1,3,3,7
150203,41,1,2,3,9
150203,81,1,3,3,15
150501,138,1,3,3,15
150501,138,1,2,3,9
150501,140,2,3,3,10
150501,355,1,3,3,9
150501,358,1,3,3,7
150501,360,1,3,3,13
150906,79,1,3,3,15
150906,79,1,3,3,13
150906,79,1,3,3,9
150906,79,1,3,3,13
150906,82,1,3,3,17
150906,82,1,3,3,10
150807,97,1,3,3,15
150807,97,1,3,3,8
150807,222,1,3,3,13
150807,222,1,3,3,11
150807,224,1,3,3,13
150807,224,1,3,3,6
150807,225,1,3,3,14
150807,225,1,3,3,8
150723,1,1,3,3,10
150723,52,2,3,3,15
160101,42,1,2,2,17
160101,56,1,3,3,12
160101,71,1,3,3,11
160101,135,1,3,3,7
160101,26,1,2,4,11
160101,26,1,3,4,6
160112,6,1,2,1,17
160112,6,1,4,4,9
160112,6,1,3,4,15
160112,73,1,3,4,16
160112,89,1,3,3,14
160112,156,1,3,3,7
160112,156,1,3,3,6
160101,46,2,4,4,12
160101,66,1,3,3,12
160101,46,2,3,3,8
160101,69,2,3,3,8
160101,69,1,3,3,6
160113,16,1,2,4,12
160113,25,1,3,3,15
160113,25,1,3,3,13
160113,25,1,3,3,9
160113,25,1,3,3,13
160113,44,1,3,3,14
160113,44,1,3,3,11
160113,44,1,3,3,8
160113,54,1,3,3,12
